,Country,1991,1992,1993,1994,1995,199,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
77,Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0
79,China,92.0,94.0,96.0,76.0,81.0,95.0,98.0,101.0,118.0,133.0,123.0,139.0,153.0,139.0,137.0,173.0,158.0,166.0,179.0,179.0,175.0,186.0,195.0,194.0,197.0,230.0,250.0,261.0,276.0,287.0,301.0,307.0
80,Democratic People's Republic of Korea,3.0,2.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,12.0,14.0,14.0,10.0,11.0,13.0,15.0,13.0,21.0,16.0,13.0,13.0,13.0,15.0,24.0,13.0,12.0,12.0,11.0,12.0,13.0,10.0,11.0
81,Lao People's Democratic Republic,10.0,16.0,18.0,12.0,7.0,7.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,Georgia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,16.0,20.0,28.0,40.0,61.0,73.0,87.0,101.0,115.0,133.0,149.0,181.0,218.0,242.0,273.0,292.0,344.0,398.0,434.0,476.0,523.0,558.0,598.0
83,Hong kong,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,India,95.0,94.0,94.0,90.0,98.0,90.0,92.0,84.0,84.0,71.0,71.0,75.0,84.0,95.0,92.0,100.0,100.0,109.0,121.0,132.0,150.0,177.0,209.0,244.0,318.0,441.0,540.0,648.0,757.0,890.0,1.018,1.06
85,Indonesia,147.0,149.0,138.0,136.0,131.0,133.0,127.0,133.0,134.0,133.0,137.0,131.0,146.0,149.0,152.0,159.0,167.0,176.0,185.0,198.0,200.0,254.0,250.0,269.0,304.0,340.0,353.0,394.0,426.0,451.0,451.0,484.0
86,Iraq,76.0,88.0,94.0,96.0,92.0,91.0,111.0,119.0,131.0,129.0,138.0,163.0,168.0,153.0,160.0,156.0,156.0,164.0,168.0,173.0,171.0,177.0,189.0,210.0,243.0,334.0,404.0,468.0,555.0,619.0,679.0,691.0
87,Islamic Republic of Iran,1.05,1.068,1.124,1.242,1.301,1.404,1.474,1.513,1.531,1.514,1.473,1.401,1.316,1.265,1.201,1.165,1.106,1.092,1.1,1.071,1.081,1.201,1.211,1.245,1.295,1.354,1.427,1.448,1.51,1.529,1.539,1.609
88,Israel,97.0,100.0,99.0,100.0,106.0,111.0,112.0,112.0,126.0,126.0,129.0,134.0,135.0,131.0,130.0,134.0,134.0,147.0,155.0,169.0,188.0,221.0,239.0,258.0,274.0,300.0,333.0,344.0,369.0,383.0,392.0,402.0
89,Japan,28.0,36.0,32.0,38.0,34.0,33.0,33.0,37.0,37.0,36.0,36.0,39.0,39.0,40.0,36.0,43.0,50.0,46.0,54.0,54.0,57.0,69.0,71.0,70.0,70.0,76.0,78.0,79.0,77.0,85.0,81.0,87.0
90,Yemen,14.0,36.0,38.0,36.0,29.0,35.0,33.0,35.0,41.0,32.0,39.0,46.0,47.0,53.0,58.0,64.0,67.0,72.0,85.0,103.0,116.0,136.0,140.0,156.0,178.0,200.0,245.0,269.0,289.0,299.0,303.0,307.0
91,Jordan,194.0,195.0,207.0,206.0,197.0,199.0,196.0,195.0,205.0,206.0,201.0,201.0,196.0,194.0,202.0,216.0,224.0,230.0,227.0,246.0,336.0,450.0,533.0,599.0,648.0,695.0,746.0,807.0,844.0,897.0,992.0,1.068
92,Cambodia (Kampuchea),16.0,7.0,9.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
93,Kazakhstan,0.0,0.0,0.0,2.0,9.0,26.0,44.0,52.0,59.0,82.0,89.0,117.0,146.0,175.0,168.0,168.0,175.0,184.0,190.0,198.0,182.0,189.0,184.0,188.0,196.0,202.0,215.0,242.0,262.0,268.0,243.0,251.0
94,Qatar,8.0,7.0,2.0,3.0,4.0,5.0,5.0,7.0,9.0,10.0,8.0,10.0,9.0,9.0,8.0,15.0,14.0,14.0,18.0,18.0,16.0,19.0,19.0,17.0,13.0,11.0,8.0,5.0,5.0,4.0,3.0,3.0
95,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,12.0,16.0,29.0,34.0,46.0,51.0,56.0,61.0,51.0,55.0,57.0,65.0,67.0,70.0,60.0,64.0,62.0,64.0,71.0,76.0,77.0,72.0,62.0,67.0
96,Kuwait,3.0,4.0,15.0,17.0,19.0,19.0,14.0,10.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,17.0,34.0,47.0,51.0,50.0,46.0,31.0,32.0,23.0,18.0,17.0,15.0,15.0,15.0,14.0,13.0
97,Lebanon,74.0,93.0,99.0,96.0,89.0,87.0,85.0,88.0,83.0,80.0,82.0,80.0,87.0,91.0,89.0,88.0,92.0,96.0,96.0,90.0,92.0,113.0,125.0,161.0,188.0,232.0,256.0,274.0,286.0,307.0,328.0,351.0
98,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,10.0,11.0,11.0,18.0,25.0,26.0,30.0,35.0,38.0,42.0,44.0
